customer_id,credit_score,risk_category,debt_to_income_ratio,previous_delinquency_count
3810,631,Medium Risk,0.2374,1
3811,662,Low Risk,0.1432,1
3812,718,Low Risk,0.3903,0
3813,708,Low Risk,0.1683,0
3814,670,Low Risk,0.3158,1
3815,684,Low Risk,0.4574,0
3816,608,Medium Risk,0.3723,0
3817,527,High Risk,0.2633,1
3818,637,Medium Risk,0.2281,0
3819,659,Low Risk,0.4178,1
3820,687,Low Risk,0.2032,1
3821,741,Low Risk,0.2389,0
3822,631,Medium Risk,0.2085,0
3823,788,Very Low Risk,0.1511,0
3824,712,Low Risk,0.4664,1
3825,689,Low Risk,0.3145,1
3826,686,Low Risk,0.3509,0
3827,653,Low Risk,0.2626,1
3828,698,Low Risk,0.107,1
3829,785,Very Low Risk,0.4292,0
3830,779,Very Low Risk,0.2633,0
3831,728,Low Risk,0.1423,1
3832,776,Very Low Risk,0.3891,0
3833,702,Low Risk,0.4193,0
3834,822,Very Low Risk,0.1003,0
3835,630,Medium Risk,0.1048,1
3836,717,Low Risk,0.3734,1
3837,687,Low Risk,0.4744,1
3838,743,Low Risk,0.2528,1
3839,610,Medium Risk,0.256,1
3840,724,Low Risk,0.106,0
3841,504,High Risk,0.0928,5
3842,691,Low Risk,0.2424,0
3843,669,Low Risk,0.1811,1
3844,737,Low Risk,0.2207,0
3845,624,Medium Risk,0.4917,1
3846,595,Medium Risk,0.4263,1
3847,580,Medium Risk,0.1647,0
3848,670,Low Risk,0.1464,1
3849,714,Low Risk,0.2194,1
3850,745,Low Risk,0.2281,0
3851,720,Low Risk,0.1858,1
3852,539,High Risk,0.1648,6
3853,701,Low Risk,0.3927,1
3854,626,Medium Risk,0.4267,3
3855,712,Low Risk,0.5498,1
3856,732,Low Risk,0.4586,1
3857,779,Very Low Risk,0.3913,0
3858,749,Low Risk,0.3248,0
3859,752,Very Low Risk,0.1829,1
3860,721,Low Risk,0.2927,1
3861,820,Very Low Risk,0.0505,0
3862,756,Very Low Risk,0.4106,0
3863,844,Very Low Risk,0.2279,0
3864,689,Low Risk,0.1062,1
3865,519,High Risk,0.2915,5
3866,741,Low Risk,0.4658,0
3867,728,Low Risk,0.2789,1
3868,810,Very Low Risk,0.434,0
3869,664,Low Risk,0.1475,0
3870,711,Low Risk,0.5083,0
3871,634,Medium Risk,0.1761,3
3872,672,Low Risk,0.3507,1
3873,506,High Risk,0.2141,2
3874,640,Medium Risk,0.1595,0
3875,589,Medium Risk,0.4237,2
3876,784,Very Low Risk,0.2231,0
3877,789,Very Low Risk,0.3168,0
3878,738,Low Risk,0.3853,0
3879,634,Medium Risk,0.1163,2
3880,696,Low Risk,0.1628,0
3881,544,High Risk,0.5387,3
3882,673,Low Risk,0.5215,1
3883,732,Low Risk,0.2138,1
3884,629,Medium Risk,0.4873,3
3885,597,Medium Risk,0.2493,1
3886,498,High Risk,0.2582,3
3887,629,Medium Risk,0.5243,0
3888,564,Medium Risk,0.2406,1
3889,625,Medium Risk,0.201,1
3890,643,Medium Risk,0.1909,0
3891,698,Low Risk,0.3875,1
3892,659,Low Risk,0.3699,1
3893,651,Low Risk,0.5302,1
3894,717,Low Risk,0.431,0
3895,680,Low Risk,0.1208,0
3896,845,Very Low Risk,0.2304,0
3897,765,Very Low Risk,0.3333,0
3898,850,Very Low Risk,0.1753,0
3899,610,Medium Risk,0.4042,1
3900,624,Medium Risk,0.5039,1
3901,615,Medium Risk,0.2581,0
3902,655,Low Risk,0.3195,0
3903,821,Very Low Risk,0.3478,0
3904,646,Medium Risk,0.3188,2
3905,673,Low Risk,0.386,0
3906,794,Very Low Risk,0.3806,0
3907,741,Low Risk,0.166,0
3908,537,High Risk,0.2662,6
3909,590,Medium Risk,0.409,0
3910,667,Low Risk,0.4296,0
3911,610,Medium Risk,0.3974,2
3912,761,Very Low Risk,0.1957,0
3913,562,Medium Risk,0.14,0
3914,712,Low Risk,0.2094,0
3915,652,Low Risk,0.5269,0
3916,662,Low Risk,0.2219,0
3917,696,Low Risk,0.5144,0
3918,642,Medium Risk,0.3072,0
3919,841,Very Low Risk,0.3423,0
3920,653,Low Risk,0.3199,1
3921,687,Low Risk,0.3558,0
3922,549,High Risk,0.0774,0
3923,710,Low Risk,0.3378,1
3924,553,Medium Risk,0.4168,2
3925,592,Medium Risk,0.4121,2
3926,572,Medium Risk,0.3794,1
3927,687,Low Risk,0.3652,1
3928,803,Very Low Risk,0.426,1
3929,692,Low Risk,0.1333,1
3930,717,Low Risk,0.3874,0
3931,850,Very Low Risk,0.2188,0
3932,683,Low Risk,0.2122,1
3933,740,Low Risk,0.2618,0
3934,705,Low Risk,0.2348,0
3935,623,Medium Risk,0.3019,0
3936,698,Low Risk,0.1618,1
3937,744,Low Risk,0.5688,0
3938,779,Very Low Risk,0.4141,0
3939,631,Medium Risk,0.2075,0
3940,714,Low Risk,0.4053,0
3941,618,Medium Risk,0.5113,1
3942,633,Medium Risk,0.5349,0
3943,567,Medium Risk,0.2354,0
3944,824,Very Low Risk,0.2683,0
3945,590,Medium Risk,0.4557,2
3946,499,High Risk,0.3629,1
3947,576,Medium Risk,0.0564,1
3948,614,Medium Risk,0.3111,2
3949,738,Low Risk,0.3178,1
3950,564,Medium Risk,0.2753,2
3951,810,Very Low Risk,0.1241,0
3952,662,Low Risk,0.5013,1
3953,721,Low Risk,0.1721,0
3954,627,Medium Risk,0.4807,3
3955,673,Low Risk,0.3996,0
3956,637,Medium Risk,0.3624,0
3957,691,Low Risk,0.2102,1
3958,578,Medium Risk,0.3749,2
3959,727,Low Risk,0.4911,0
3960,658,Low Risk,0.1554,2
3961,597,Medium Risk,0.1594,0
3962,567,Medium Risk,0.3576,1
3963,710,Low Risk,0.4819,1
3964,689,Low Risk,0.5384,1
3965,707,Low Risk,0.2815,1
3966,850,Very Low Risk,0.4112,0
3967,669,Low Risk,0.1014,1
3968,672,Low Risk,0.3169,0
3969,645,Medium Risk,0.3613,0
3970,728,Low Risk,0.1534,0
3971,494,High Risk,0.1813,4
3972,844,Very Low Risk,0.4725,0
3973,605,Medium Risk,0.4474,1
3974,706,Low Risk,0.5285,0
3975,571,Medium Risk,0.2862,3
3976,582,Medium Risk,0.2617,1
3977,689,Low Risk,0.2969,0
3978,598,Medium Risk,0.2887,2
3979,715,Low Risk,0.3184,1
3980,619,Medium Risk,0.3697,3
3981,664,Low Risk,0.3433,1
3982,723,Low Risk,0.1347,1
3983,791,Very Low Risk,0.3669,0
3984,739,Low Risk,0.445,0
3985,588,Medium Risk,0.0334,0
3986,650,Low Risk,0.4767,3
3987,767,Very Low Risk,0.2148,1
3988,642,Medium Risk,0.0045,1
3989,668,Low Risk,0.1087,1
3990,827,Very Low Risk,0.2271,0
3991,588,Medium Risk,0.3707,2
3992,636,Medium Risk,0.4074,3
3993,648,Medium Risk,0.1703,2
3994,657,Low Risk,0.2983,0
3995,677,Low Risk,0.4101,1
3996,731,Low Risk,0.1688,1
3997,788,Very Low Risk,0.2025,0
3998,617,Medium Risk,0.3455,0
3999,699,Low Risk,0.3089,1
4000,727,Low Risk,0.1104,1
4001,653,Low Risk,0.2894,2
4002,762,Very Low Risk,0.2386,0
4003,682,Low Risk,0.1071,0
4004,827,Very Low Risk,0.197,0
4005,689,Low Risk,0.1556,0
4006,710,Low Risk,0.3186,1
4007,560,Medium Risk,0.1278,5
4008,702,Low Risk,0.1018,1
4009,643,Medium Risk,0.2131,0
4010,689,Low Risk,0.5483,0
4011,583,Medium Risk,0.5131,3
4012,811,Very Low Risk,0.2368,0
4013,697,Low Risk,0.5452,0
4014,717,Low Risk,0.1162,1
4015,715,Low Risk,0.1141,0
4016,737,Low Risk,0.3141,1
4017,712,Low Risk,0.1889,1
4018,599,Medium Risk,0.3372,3
4019,618,Medium Risk,0.2584,3
4020,654,Low Risk,0.3978,1
4021,579,Medium Risk,0.4173,2
4022,686,Low Risk,0.246,1
4023,643,Medium Risk,0.2148,1
4024,781,Very Low Risk,0.2793,0
4025,683,Low Risk,0.2091,1
4026,850,Very Low Risk,0.2584,0
4027,539,High Risk,0.2688,1
4028,849,Very Low Risk,0.3683,0
4029,845,Very Low Risk,0.3088,0
4030,676,Low Risk,0.1812,0
4031,850,Very Low Risk,0.2133,0
4032,718,Low Risk,0.5275,1
4033,634,Medium Risk,0.491,3
4034,712,Low Risk,0.3151,1
4035,536,High Risk,0.2647,2
4036,581,Medium Risk,0.3466,0
4037,707,Low Risk,0.4024,0
4038,777,Very Low Risk,0.1578,0
4039,676,Low Risk,0.2698,1
4040,731,Low Risk,0.1151,0
4041,657,Low Risk,0.1772,1
4042,699,Low Risk,0.3941,0
4043,641,Medium Risk,0.5079,3
4044,782,Very Low Risk,0.1586,0
4045,730,Low Risk,0.2951,1
4046,805,Very Low Risk,0.4436,0
4047,582,Medium Risk,0.3292,0
4048,689,Low Risk,0.1294,1
4049,614,Medium Risk,0.1707,2
4050,791,Very Low Risk,0.449,0
4051,683,Low Risk,0.4827,1
4052,746,Low Risk,0.1141,0
4053,706,Low Risk,0.1973,1
4054,824,Very Low Risk,0.2485,0
4055,567,Medium Risk,0.3398,2
4056,807,Very Low Risk,0.382,0
4057,643,Medium Risk,0.4461,0
4058,643,Medium Risk,0.2576,3
4059,776,Very Low Risk,0.3607,0
4060,838,Very Low Risk,0.2796,0
4061,662,Low Risk,0.1864,1
4062,653,Low Risk,0.1785,1
4063,685,Low Risk,0.2461,0
4064,770,Very Low Risk,0.3315,0
4065,674,Low Risk,0.2803,1
4066,687,Low Risk,0.4095,1
4067,693,Low Risk,0.1391,0
4068,606,Medium Risk,0.2869,1
4069,630,Medium Risk,0.294,1
4070,705,Low Risk,0.4388,1
4071,782,Very Low Risk,0.2934,0
4072,776,Very Low Risk,0.3041,0
4073,808,Very Low Risk,0.3709,0
4074,588,Medium Risk,0.289,0
4075,560,Medium Risk,0.504,0
4076,603,Medium Risk,0.2623,3
4077,714,Low Risk,0.1534,0
4078,637,Medium Risk,0.4736,3
4079,630,Medium Risk,0.0613,3
4080,678,Low Risk,0.1068,1
4081,765,Very Low Risk,0.2255,0
4082,652,Low Risk,0.4499,3
4083,777,Very Low Risk,0.2983,1
4084,633,Medium Risk,0.149,0
4085,723,Low Risk,0.1255,0
4086,735,Low Risk,0.3018,1
4087,681,Low Risk,0.3975,0
4088,672,Low Risk,0.1289,1
4089,660,Low Risk,0.5018,1
4090,843,Very Low Risk,0.4641,0
4091,676,Low Risk,0.5038,1
4092,635,Medium Risk,0.3866,0
4093,507,High Risk,0.2449,2
4094,725,Low Risk,0.3399,0
4095,684,Low Risk,0.1647,1
4096,709,Low Risk,0.464,0
4097,843,Very Low Risk,0.2695,0
4098,752,Very Low Risk,0.3307,1
4099,712,Low Risk,0.1892,1
4100,707,Low Risk,0.2327,1
4101,460,High Risk,0.0308,1
4102,671,Low Risk,0.4182,1
4103,584,Medium Risk,0.4795,3
4104,592,Medium Risk,0.3184,0
4105,676,Low Risk,0.1388,0
4106,618,Medium Risk,0.474,1
4107,775,Very Low Risk,0.3245,0
4108,673,Low Risk,0.4312,1
4109,742,Low Risk,0.4943,0
4110,752,Very Low Risk,0.1312,1
4111,794,Very Low Risk,0.0945,0
4112,748,Low Risk,0.3722,0
4113,776,Very Low Risk,0.5312,0
4114,721,Low Risk,0.164,0
4115,707,Low Risk,0.3526,0
4116,632,Medium Risk,0.3201,2
4117,774,Very Low Risk,0.5237,0
4118,730,Low Risk,0.2957,0
4119,632,Medium Risk,0.1704,1
4120,668,Low Risk,0.3284,1
4121,683,Low Risk,0.1079,0
4122,768,Very Low Risk,0.2757,1
4123,611,Medium Risk,0.544,2
4124,762,Very Low Risk,0.3753,0
4125,607,Medium Risk,0.269,1
4126,605,Medium Risk,0.3838,0
4127,799,Very Low Risk,0.3086,0
4128,685,Low Risk,0.3257,0
4129,835,Very Low Risk,0.3853,0
4130,804,Very Low Risk,0.1124,1
4131,850,Very Low Risk,0.2791,0
4132,573,Medium Risk,0.2912,3
4133,688,Low Risk,0.2193,0
4134,743,Low Risk,0.1715,1
4135,850,Very Low Risk,0.3599,0
4136,624,Medium Risk,0.3182,2
4137,774,Very Low Risk,0.1834,0
4138,708,Low Risk,0.1966,1
4139,728,Low Risk,0.2324,1
4140,762,Very Low Risk,0.5103,0
4141,674,Low Risk,0.115,1
4142,640,Medium Risk,0.2691,3
4143,622,Medium Risk,0.2509,0
4144,671,Low Risk,0.3144,0
4145,807,Very Low Risk,0.236,0
4146,697,Low Risk,0.2167,1
4147,771,Very Low Risk,0.491,0
4148,715,Low Risk,0.1617,1
4149,607,Medium Risk,0.522,0
4150,673,Low Risk,0.536,1
4151,566,Medium Risk,0.1824,2
4152,664,Low Risk,0.5407,1
4153,485,High Risk,0.1784,1
4154,656,Low Risk,0.413,2
4155,561,Medium Risk,0.2172,2
4156,501,High Risk,0.1167,3
4157,762,Very Low Risk,0.3311,0
4158,718,Low Risk,0.4349,0
4159,574,Medium Risk,0.206,2
4160,693,Low Risk,0.1469,1
4161,658,Low Risk,0.2935,2
4162,703,Low Risk,0.3262,1
4163,630,Medium Risk,0.2734,2
4164,674,Low Risk,0.0668,0
4165,612,Medium Risk,0.2319,2
4166,641,Medium Risk,0.4202,1
4167,787,Very Low Risk,0.3399,0
4168,711,Low Risk,0.1477,1
4169,682,Low Risk,0.5576,0
4170,689,Low Risk,0.1637,1
4171,818,Very Low Risk,0.2311,0
4172,569,Medium Risk,0.3427,0
4173,811,Very Low Risk,0.1592,0
4174,586,Medium Risk,0.3745,3
4175,669,Low Risk,0.2564,0
4176,686,Low Risk,0.1936,0
4177,746,Low Risk,0.1583,0
4178,623,Medium Risk,0.5879,2
4179,666,Low Risk,0.1588,1
4180,850,Very Low Risk,0.598,0
4181,533,High Risk,0.2047,3
4182,639,Medium Risk,0.2342,0
4183,781,Very Low Risk,0.3928,0
4184,617,Medium Risk,0.4876,3
4185,674,Low Risk,0.2034,0
4186,766,Very Low Risk,0.3198,0
4187,731,Low Risk,0.2089,0
4188,724,Low Risk,0.3087,1
4189,682,Low Risk,0.2846,1
4190,681,Low Risk,0.1469,0
4191,714,Low Risk,0.2406,1
4192,719,Low Risk,0.2104,0
4193,701,Low Risk,0.0595,1
4194,716,Low Risk,0.4197,1
4195,639,Medium Risk,0.3957,3
4196,660,Low Risk,0.5339,3
4197,633,Medium Risk,0.4211,2
4198,639,Medium Risk,0.4438,2
4199,574,Medium Risk,0.266,3
4200,595,Medium Risk,0.351,0
4201,691,Low Risk,0.4584,1
4202,606,Medium Risk,0.455,1
4203,705,Low Risk,0.3274,1
4204,717,Low Risk,0.1495,1
4205,850,Very Low Risk,0.2442,0
4206,644,Medium Risk,0.5182,2
4207,715,Low Risk,0.3046,0
4208,816,Very Low Risk,0.4343,0
4209,711,Low Risk,0.3081,1
4210,509,High Risk,0.2815,2
4211,714,Low Risk,0.4405,0
4212,706,Low Risk,0.5265,1
4213,660,Low Risk,0.5444,0
4214,703,Low Risk,0.2344,1
4215,784,Very Low Risk,0.3413,1
4216,749,Low Risk,0.5249,1
4217,706,Low Risk,0.2619,0
4218,531,High Risk,0.4988,3
4219,699,Low Risk,0.302,0
4220,544,High Risk,0.066,3
4221,727,Low Risk,0.1851,1
4222,850,Very Low Risk,0.1849,0
4223,572,Medium Risk,0.1997,2
4224,644,Medium Risk,0.5495,0
4225,645,Medium Risk,0.3741,1
4226,672,Low Risk,0.3244,1
4227,589,Medium Risk,0.4726,3
4228,638,Medium Risk,0.4437,0
4229,699,Low Risk,0.4613,1
4230,643,Medium Risk,0.4517,0
4231,790,Very Low Risk,0.098,0
4232,769,Very Low Risk,0.309,0
4233,745,Low Risk,0.4978,1
4234,569,Medium Risk,0.201,3
4235,652,Low Risk,0.357,2
4236,752,Very Low Risk,0.2114,1
4237,790,Very Low Risk,0.4238,0
4238,608,Medium Risk,0.5343,3
4239,761,Very Low Risk,0.4222,1
4240,702,Low Risk,0.2474,1
4241,672,Low Risk,0.2444,0
4242,585,Medium Risk,0.3123,3
4243,567,Medium Risk,0.51,1
4244,649,Medium Risk,0.3212,1
4245,744,Low Risk,0.2477,0
4246,673,Low Risk,0.3749,0
4247,657,Low Risk,0.4989,2
4248,675,Low Risk,0.2141,1
4249,663,Low Risk,0.368,1
4250,678,Low Risk,0.4326,0
4251,643,Medium Risk,0.5212,1
4252,692,Low Risk,0.2866,0
4253,753,Very Low Risk,0.1624,0
4254,637,Medium Risk,0.5043,3
4255,636,Medium Risk,0.274,1
4256,798,Very Low Risk,0.0969,0
4257,591,Medium Risk,0.5304,1
4258,671,Low Risk,0.1373,1
4259,691,Low Risk,0.4388,0
4260,739,Low Risk,0.1871,1
4261,649,Medium Risk,0.2401,3
4262,797,Very Low Risk,0.3657,1
4263,763,Very Low Risk,0.2711,1
4264,831,Very Low Risk,0.3186,0
4265,716,Low Risk,0.1194,1
4266,684,Low Risk,0.4025,0
4267,684,Low Risk,0.2947,1
4268,748,Low Risk,0.4002,1
4269,715,Low Risk,0.1777,1
4270,567,Medium Risk,0.28,3
4271,729,Low Risk,0.2464,1
4272,744,Low Risk,0.22,0
4273,602,Medium Risk,0.3242,2
4274,643,Medium Risk,0.2634,0
4275,698,Low Risk,0.5053,0
4276,730,Low Risk,0.0809,0
4277,767,Very Low Risk,0.2594,0
4278,572,Medium Risk,0.5055,0
4279,850,Very Low Risk,0.1954,0
4280,637,Medium Risk,0.4515,3
4281,613,Medium Risk,0.4878,2
4282,742,Low Risk,0.2916,0
4283,713,Low Risk,0.167,0
4284,593,Medium Risk,0.1639,0
4285,715,Low Risk,0.1217,0
4286,608,Medium Risk,0.4108,2
4287,682,Low Risk,0.1421,1
4288,684,Low Risk,0.1142,0
4289,785,Very Low Risk,0.1832,1
4290,700,Low Risk,0.4738,0
4291,703,Low Risk,0.4226,1
4292,681,Low Risk,0.104,1
4293,542,High Risk,0.4546,2
4294,805,Very Low Risk,0.5121,0
4295,741,Low Risk,0.3612,1
4296,674,Low Risk,0.4156,0
4297,625,Medium Risk,0.1909,2
4298,678,Low Risk,0.3786,0
4299,493,High Risk,0.1193,0
4300,663,Low Risk,0.3258,2
4301,694,Low Risk,0.252,1
4302,640,Medium Risk,0.3665,2
4303,651,Low Risk,0.3749,0
4304,559,Medium Risk,0.1662,0
4305,674,Low Risk,0.1541,2
4306,850,Very Low Risk,0.2032,0
4307,583,Medium Risk,0.3288,0
4308,700,Low Risk,0.1514,1
4309,587,Medium Risk,0.4095,2
4310,735,Low Risk,0.2202,0
4311,695,Low Risk,0.4549,1
4312,670,Low Risk,0.4459,1
4313,701,Low Risk,0.1345,1
4314,679,Low Risk,0.1434,0
4315,624,Medium Risk,0.4229,1
4316,750,Very Low Risk,0.3488,0
4317,650,Low Risk,0.1636,3
4318,833,Very Low Risk,0.3461,0
4319,586,Medium Risk,0.2975,2
4320,635,Medium Risk,0.1617,2
4321,646,Medium Risk,0.1354,2
4322,643,Medium Risk,0.4698,0
4323,609,Medium Risk,0.2066,3
4324,699,Low Risk,0.3379,1
4325,680,Low Risk,0.208,1
4326,750,Very Low Risk,0.1227,0
4327,692,Low Risk,0.2592,0
4328,630,Medium Risk,0.3243,1
4329,726,Low Risk,0.3447,0
4330,496,High Risk,0.041,6
4331,784,Very Low Risk,0.1624,0
4332,650,Low Risk,0.2436,0
4333,733,Low Risk,0.5313,0
4334,567,Medium Risk,0.2589,3
4335,638,Medium Risk,0.2834,3
4336,738,Low Risk,0.3011,0
4337,732,Low Risk,0.3951,0
4338,844,Very Low Risk,0.3829,0
4339,697,Low Risk,0.2029,0
4340,741,Low Risk,0.1154,0
4341,662,Low Risk,0.2958,1
4342,698,Low Risk,0.4505,1
4343,771,Very Low Risk,0.3251,0
4344,625,Medium Risk,0.4837,3
4345,828,Very Low Risk,0.4099,0
4346,734,Low Risk,0.5439,1
4347,647,Medium Risk,0.2509,0
4348,655,Low Risk,0.1791,2
4349,746,Low Risk,0.2395,0
4350,560,Medium Risk,0.4116,3
4351,637,Medium Risk,0.2507,1
4352,757,Very Low Risk,0.1672,1
4353,600,Medium Risk,0.4114,1
4354,570,Medium Risk,0.4735,3
4355,850,Very Low Risk,0.5804,0
4356,783,Very Low Risk,0.216,0
4357,637,Medium Risk,0.116,0
4358,599,Medium Risk,0.3285,1
4359,710,Low Risk,0.3758,0
4360,549,High Risk,0.1783,1
4361,579,Medium Risk,0.4312,2
4362,674,Low Risk,0.3917,0
4363,511,High Risk,0.2883,3
4364,558,Medium Risk,0.3081,0
4365,682,Low Risk,0.3334,0
4366,740,Low Risk,0.1302,1
4367,639,Medium Risk,0.3571,2
4368,694,Low Risk,0.3824,0
4369,669,Low Risk,0.1773,0
4370,677,Low Risk,0.4658,1
4371,618,Medium Risk,0.1515,1
4372,722,Low Risk,0.1664,0
4373,525,High Risk,0.2353,0
4374,773,Very Low Risk,0.4419,0
4375,684,Low Risk,0.3065,0
4376,662,Low Risk,0.2007,1
4377,528,High Risk,0.0505,4
4378,643,Medium Risk,0.2348,1
4379,676,Low Risk,0.2926,1
4380,626,Medium Risk,0.2515,1
4381,780,Very Low Risk,0.3945,0
4382,666,Low Risk,0.3577,1
4383,663,Low Risk,0.3764,3
4384,736,Low Risk,0.2431,0
4385,403,Very High Risk,0.1846,0
4386,710,Low Risk,0.0803,0
4387,681,Low Risk,0.5262,1
4388,525,High Risk,0.4459,2
4389,621,Medium Risk,0.5239,3
4390,715,Low Risk,0.1422,1
4391,850,Very Low Risk,0.1693,0
4392,638,Medium Risk,0.1715,1
4393,705,Low Risk,0.1029,1
4394,584,Medium Risk,0.4245,0
4395,751,Very Low Risk,0.343,0
4396,671,Low Risk,0.4399,0
4397,691,Low Risk,0.2285,1
4398,681,Low Risk,0.0702,0
4399,682,Low Risk,0.4548,0
4400,743,Low Risk,0.3444,1
4401,688,Low Risk,0.2653,1
4402,723,Low Risk,0.1596,1
4403,820,Very Low Risk,0.5542,0
4404,562,Medium Risk,0.3217,0
4405,734,Low Risk,0.3937,1
4406,598,Medium Risk,0.3937,3
4407,844,Very Low Risk,0.5171,0
4408,689,Low Risk,0.2796,1
4409,667,Low Risk,0.1368,0
4410,638,Medium Risk,0.1882,3
4411,626,Medium Risk,0.2537,2
4412,805,Very Low Risk,0.2058,0
4413,824,Very Low Risk,0.3837,0
4414,699,Low Risk,0.3677,0
4415,605,Medium Risk,0.1416,2
4416,641,Medium Risk,0.1926,1
4417,680,Low Risk,0.1072,0
4418,640,Medium Risk,0.34,1
4419,759,Very Low Risk,0.28,1
4420,635,Medium Risk,0.4985,2
4421,611,Medium Risk,0.2948,1
4422,635,Medium Risk,0.2377,3
4423,704,Low Risk,0.2961,0
4424,651,Low Risk,0.259,1
4425,790,Very Low Risk,0.2036,0
4426,686,Low Risk,0.2119,1
4427,610,Medium Risk,0.1539,1
4428,850,Very Low Risk,0.1841,0
4429,710,Low Risk,0.371,1
4430,704,Low Risk,0.1268,0
4431,786,Very Low Risk,0.1467,0
4432,659,Low Risk,0.191,1
4433,806,Very Low Risk,0.529,0
4434,709,Low Risk,0.4811,0
4435,728,Low Risk,0.3652,1
4436,653,Low Risk,0.2106,1
4437,663,Low Risk,0.4871,0
4438,649,Medium Risk,0.4166,0
4439,731,Low Risk,0.1918,0
4440,712,Low Risk,0.3372,0
4441,689,Low Risk,0.2987,1
4442,673,Low Risk,0.169,0
4443,662,Low Risk,0.3052,1
4444,603,Medium Risk,0.1779,0
4445,614,Medium Risk,0.0968,0
4446,850,Very Low Risk,0.1806,0
4447,683,Low Risk,0.2337,1
4448,673,Low Risk,0.2888,1
4449,506,High Risk,0.4054,3
4450,631,Medium Risk,0.4463,1
4451,584,Medium Risk,0.4494,3
4452,662,Low Risk,0.1507,3
4453,655,Low Risk,0.2065,1
4454,701,Low Risk,0.3683,1
4455,587,Medium Risk,0.2523,1
4456,616,Medium Risk,0.4212,3
4457,628,Medium Risk,0.1574,3
4458,720,Low Risk,0.1261,1
4459,728,Low Risk,0.3873,0
4460,583,Medium Risk,0.1017,0
4461,781,Very Low Risk,0.2591,0
4462,691,Low Risk,0.3644,0
4463,656,Low Risk,0.216,3
4464,614,Medium Risk,0.4541,2
4465,599,Medium Risk,0.4033,1
4466,665,Low Risk,0.2355,1
4467,478,High Risk,0.096,6
4468,621,Medium Risk,0.405,0
4469,717,Low Risk,0.1637,0
4470,620,Medium Risk,0.4093,2
4471,683,Low Risk,0.5104,0
4472,850,Very Low Risk,0.1844,0
4473,564,Medium Risk,0.374,0
4474,650,Low Risk,0.3623,0
4475,529,High Risk,0.2502,2
4476,673,Low Risk,0.3251,1
4477,702,Low Risk,0.1352,0
4478,655,Low Risk,0.362,1
4479,782,Very Low Risk,0.3985,0
4480,742,Low Risk,0.2356,0
4481,774,Very Low Risk,0.3949,1
4482,698,Low Risk,0.5,1
4483,713,Low Risk,0.2604,1
4484,579,Medium Risk,0.3137,2
4485,631,Medium Risk,0.1971,0
4486,639,Medium Risk,0.2521,3
4487,842,Very Low Risk,0.263,0
4488,720,Low Risk,0.4349,1
4489,587,Medium Risk,0.4787,3
4490,639,Medium Risk,0.1788,1
4491,613,Medium Risk,0.1811,0
4492,680,Low Risk,0.2052,0
4493,588,Medium Risk,0.4807,1
4494,703,Low Risk,0.3388,0
4495,695,Low Risk,0.2754,1
4496,694,Low Risk,0.3013,0
4497,619,Medium Risk,0.3842,1
4498,703,Low Risk,0.3082,1
4499,677,Low Risk,0.1245,2
4500,710,Low Risk,0.2581,1
4501,742,Low Risk,0.2393,0
4502,726,Low Risk,0.5425,0
4503,571,Medium Risk,0.3666,2
4504,573,Medium Risk,0.1188,3
4505,633,Medium Risk,0.4116,1
4506,708,Low Risk,0.4861,0
4507,708,Low Risk,0.1795,0
4508,774,Very Low Risk,0.5088,0
4509,547,High Risk,0.464,6
4510,612,Medium Risk,0.3317,1
4511,734,Low Risk,0.2307,1
4512,669,Low Risk,0.5063,1
4513,545,High Risk,0.2895,1
4514,667,Low Risk,0.1515,1
4515,669,Low Risk,0.3269,0
4516,743,Low Risk,0.5318,0
4517,721,Low Risk,0.4116,0
4518,674,Low Risk,0.3132,0
4519,680,Low Risk,0.4241,1
4520,617,Medium Risk,0.4396,2
4521,656,Low Risk,0.2002,1
4522,735,Low Risk,0.3037,1
4523,494,High Risk,0.1115,0
4524,734,Low Risk,0.2555,1
4525,609,Medium Risk,0.1202,3
4526,561,Medium Risk,0.36,0
4527,671,Low Risk,0.1037,1
4528,549,High Risk,0.2451,2
4529,571,Medium Risk,0.1753,3
4530,625,Medium Risk,0.3935,2
4531,831,Very Low Risk,0.3342,0
4532,685,Low Risk,0.2361,0
4533,672,Low Risk,0.4055,0
4534,693,Low Risk,0.4162,0
4535,850,Very Low Risk,0.4534,0
4536,628,Medium Risk,0.3074,2
4537,757,Very Low Risk,0.4357,0
4538,774,Very Low Risk,0.52,0
4539,850,Very Low Risk,0.3311,0
4540,608,Medium Risk,0.1949,2
4541,850,Very Low Risk,0.3468,0
4542,628,Medium Risk,0.453,1
4543,613,Medium Risk,0.3782,2
4544,671,Low Risk,0.3115,1
4545,650,Low Risk,0.1404,0
4546,661,Low Risk,0.4111,0
4547,625,Medium Risk,0.2068,2
4548,701,Low Risk,0.5154,1
4549,666,Low Risk,0.3784,0
4550,480,High Risk,0.1604,4
4551,633,Medium Risk,0.4461,1
4552,621,Medium Risk,0.1233,0
4553,835,Very Low Risk,0.3155,0
4554,741,Low Risk,0.2098,1
4555,634,Medium Risk,0.2004,1
4556,704,Low Risk,0.3395,0
4557,772,Very Low Risk,0.4768,0
4558,646,Medium Risk,0.2647,1
4559,734,Low Risk,0.453,0
4560,665,Low Risk,0.1975,1
4561,489,High Risk,0.3754,2
4562,725,Low Risk,0.2543,1
4563,612,Medium Risk,0.1156,3
