payment_id,loan_id,payment_date,amount_due,amount_paid,days_past_due
3824,417,2025-10-28,210.43,210.43,0
3825,417,2025-11-23,210.43,210.43,0
3826,417,2026-03-12,210.43,197.46,79
3827,418,2025-05-22,97.29,97.29,0
3828,418,2025-06-25,97.29,97.29,0
3829,418,2025-07-26,97.29,97.29,0
3830,418,2025-08-26,97.29,97.29,0
3831,418,2025-09-27,97.29,97.29,0
3832,418,2025-10-28,97.29,97.29,0
3833,418,2025-11-24,97.29,97.29,0
3834,418,2026-01-13,97.29,85.67,17
3835,419,2025-10-26,174.75,174.75,0
3836,419,2025-11-22,174.75,174.75,0
3837,419,2025-12-28,174.75,174.75,0
3838,420,2025-10-27,330.68,330.68,0
3839,420,2025-11-27,330.68,330.68,0
3840,420,2025-12-25,330.68,330.68,0
3841,421,2025-06-24,151.69,151.69,0
3842,421,2025-07-25,151.69,151.69,0
3843,421,2025-11-08,151.69,135.06,78
3844,421,2025-09-28,151.69,151.69,0
3845,421,2025-10-28,151.69,151.69,0
3846,421,2025-11-28,151.69,151.69,0
3847,421,2025-12-27,151.69,151.69,0
3848,422,2024-11-26,959.26,959.26,0
3849,422,2025-01-06,959.26,850.52,10
3850,422,2025-01-28,959.26,959.26,0
3851,422,2025-02-25,959.26,959.26,0
3852,422,2025-04-04,959.26,857.97,10
3853,422,2025-04-22,959.26,959.26,0
3854,422,2025-05-26,959.26,959.26,0
3855,422,2025-06-28,959.26,959.26,0
3856,422,2025-07-28,959.26,959.26,0
3857,422,2025-08-23,959.26,959.26,0
3858,422,2025-09-23,959.26,959.26,0
3859,422,2025-10-25,959.26,959.26,0
3860,422,2025-11-28,959.26,959.26,0
3861,422,2026-03-14,959.26,109.09,78
3862,423,2025-09-24,1385.27,1385.27,0
3863,423,2025-10-24,1385.27,1385.27,0
3864,423,2025-11-27,1385.27,1385.27,0
3865,423,2025-12-25,1385.27,1385.27,0
3866,424,2025-05-24,282.1,282.1,0
3867,424,2025-06-26,282.1,282.1,0
3868,424,2025-07-23,282.1,282.1,0
3869,424,2025-08-28,282.1,282.1,0
3870,424,2025-09-28,282.1,282.1,0
3871,424,2025-10-28,282.1,282.1,0
3872,424,2025-11-25,282.1,282.1,0
3873,424,2025-12-26,282.1,282.1,0
3874,425,2025-11-24,925.44,925.44,0
3875,425,2025-12-26,925.44,925.44,0
3876,426,2025-06-25,181.27,181.27,0
3877,426,2025-07-23,181.27,181.27,0
3878,426,2025-08-28,181.27,181.27,0
3879,426,2025-09-23,181.27,181.27,0
3880,426,2025-10-22,181.27,181.27,0
3881,426,2025-11-25,181.27,181.27,0
3882,426,2025-12-26,181.27,181.27,0
3883,427,2025-04-28,257.59,257.59,0
3884,427,2025-05-22,257.59,257.59,0
3885,427,2025-06-23,257.59,257.59,0
3886,427,2025-07-25,257.59,257.59,0
3887,427,2025-10-03,257.59,214.19,39
3888,427,2025-09-25,257.59,257.59,0
3889,427,2025-10-22,257.59,257.59,0
3890,427,2025-11-28,257.59,257.59,0
3891,427,2025-12-26,257.59,257.59,0
3892,428,2025-10-25,71.39,71.39,0
3893,428,2025-11-23,71.39,71.39,0
3894,428,2025-12-22,71.39,71.39,0
3895,429,2025-02-23,459.03,459.03,0
3896,429,2025-03-24,459.03,459.03,0
3897,429,2025-04-28,459.03,459.03,0
3898,429,2025-05-24,459.03,459.03,0
3899,429,2025-06-26,459.03,459.03,0
3900,429,2025-07-28,459.03,459.03,0
3901,429,2025-08-22,459.03,459.03,0
3902,429,2025-09-25,459.03,459.03,0
3903,429,2025-11-17,459.03,412.66,22
3904,429,2026-01-22,459.03,441.84,56
3905,429,2025-12-22,459.03,459.03,0
3906,430,2024-10-23,171.83,171.83,0
3907,430,2024-11-22,171.83,171.83,0
3908,430,2024-12-26,171.83,171.83,0
3909,430,2025-01-22,171.83,171.83,0
3910,430,2025-02-23,171.83,171.83,0
3911,430,2025-03-23,171.83,171.83,0
3912,430,2025-04-26,171.83,171.83,0
3913,430,2025-05-22,171.83,171.83,0
3914,430,2025-06-27,171.83,171.83,0
3915,430,2025-07-28,171.83,171.83,0
3916,430,2025-08-23,171.83,171.83,0
3917,430,2025-09-26,171.83,171.83,0
3918,430,2025-10-23,171.83,171.83,0
3919,430,2025-11-24,171.83,171.83,0
3920,430,2025-12-23,171.83,171.83,0
3921,431,2025-08-06,169.71,149.4,70
3922,431,2025-06-27,169.71,169.71,0
3923,431,2025-07-28,169.71,169.71,0
3924,431,2025-08-22,169.71,169.71,0
3925,431,2025-09-22,169.71,169.71,0
3926,431,2025-10-25,169.71,169.71,0
3927,431,2025-11-23,169.71,169.71,0
3928,431,2025-12-22,169.71,169.71,0
3929,432,2024-03-25,209.55,209.55,0
3930,432,2024-04-22,209.55,209.55,0
3931,432,2024-05-28,209.55,209.55,0
3932,432,2024-06-22,209.55,209.55,0
3933,432,2024-07-26,209.55,209.55,0
3934,432,2024-11-15,209.55,55.72,84
3935,432,2024-09-26,209.55,209.55,0
3936,432,2024-10-23,209.55,209.55,0
3937,432,2024-11-26,209.55,209.55,0
3938,432,2024-12-25,209.55,209.55,0
3939,432,2025-01-23,209.55,209.55,0
3940,432,2025-02-26,209.55,209.55,0
3941,432,2025-03-23,209.55,209.55,0
3942,432,2025-04-26,209.55,209.55,0
3943,432,2025-05-23,209.55,209.55,0
3944,432,2025-06-27,209.55,192.31,4
3945,432,2025-07-22,209.55,209.55,0
3946,432,2025-08-22,209.55,209.55,0
3947,432,2025-09-23,209.55,209.55,0
3948,432,2025-10-23,209.55,209.55,0
3949,432,2025-11-23,209.55,209.55,0
3950,432,2025-12-28,209.55,209.55,0
3951,434,2024-04-26,333.43,333.43,0
3952,434,2024-05-22,333.43,333.43,0
3953,434,2024-06-28,333.43,333.43,0
3954,434,2024-07-28,333.43,333.43,0
3955,434,2024-08-23,333.43,333.43,0
3956,434,2024-11-21,333.43,3.52,58
3957,434,2024-10-23,333.43,333.43,0
3958,434,2024-11-22,333.43,333.43,0
3959,434,2025-03-12,333.43,6.76,76
3960,434,2025-01-25,333.43,333.43,0
3961,434,2025-02-23,333.43,333.43,0
3962,434,2025-03-22,333.43,333.43,0
3963,434,2025-04-25,333.43,333.43,0
3964,434,2025-05-23,333.43,333.43,0
3965,434,2025-06-23,333.43,333.43,0
3966,434,2025-07-26,333.43,333.43,0
3967,434,2025-08-23,333.43,333.43,0
3968,434,2025-09-22,333.43,333.43,0
3969,434,2025-10-25,333.43,333.43,0
3970,434,2025-11-24,333.43,333.43,0
3971,434,2025-12-28,333.43,333.43,0
3972,435,2025-09-13,364.85,303.55,83
3973,435,2025-07-25,364.85,364.85,0
3974,435,2025-08-27,364.85,364.85,0
3975,435,2025-11-21,364.85,324.9,59
3976,435,2025-10-22,364.85,364.85,0
3977,435,2025-12-07,364.85,342.25,11
3978,435,2025-12-25,364.85,364.85,0
3979,436,2025-07-26,2111.95,2111.95,0
3980,436,2025-08-26,2111.95,2111.95,0
3981,436,2025-09-22,2111.95,2111.95,0
3982,436,2025-10-25,2111.95,2111.95,0
3983,436,2025-11-24,2111.95,2111.95,0
3984,436,2025-12-25,2111.95,2111.95,0
3985,437,2025-08-28,1170.6,1170.6,0
3986,437,2025-09-27,1170.6,1170.6,0
3987,437,2025-10-24,1170.6,1170.6,0
3988,437,2025-11-27,1170.6,1170.6,0
3989,437,2025-12-23,1170.6,1170.6,0
3990,438,2024-08-23,521.63,521.63,0
3991,438,2024-09-25,521.63,521.63,0
3992,438,2024-11-26,521.63,107.18,30
3993,438,2024-11-28,521.63,521.63,0
3994,438,2024-12-24,521.63,521.63,0
3995,438,2025-01-25,521.63,521.63,0
3996,438,2025-07-20,521.63,51.0,146
3997,438,2025-03-24,521.63,521.63,0
3998,438,2025-04-22,521.63,521.63,0
3999,438,2025-05-27,521.63,521.63,0
4000,438,2025-06-22,521.63,521.63,0
4001,438,2025-07-27,521.63,521.63,0
4002,438,2025-08-27,521.63,521.63,0
4003,438,2025-10-03,521.63,428.63,10
4004,438,2025-10-25,521.63,521.63,0
4005,438,2025-11-27,521.63,521.63,0
4006,438,2025-12-23,521.63,521.63,0
4007,439,2024-03-13,249.13,41.05,46
4008,439,2024-03-11,249.13,212.61,12
4009,439,2024-03-23,249.13,249.13,0
4010,439,2024-04-23,249.13,249.13,0
4011,439,2024-05-22,249.13,249.13,0
4012,439,2024-06-23,249.13,249.13,0
4013,439,2024-07-28,249.13,249.13,0
4014,439,2024-08-24,249.13,249.13,0
4015,439,2024-09-23,249.13,249.13,0
4016,439,2024-10-26,249.13,249.13,0
4017,439,2024-12-02,249.13,238.79,6
4018,439,2024-12-26,249.13,249.13,0
4019,439,2025-01-28,249.13,249.13,0
4020,439,2025-02-26,249.13,249.13,0
4021,439,2025-03-26,249.13,249.13,0
4022,439,2025-04-22,249.13,249.13,0
4023,439,2025-05-27,249.13,249.13,0
4024,439,2025-06-24,249.13,249.13,0
4025,439,2025-07-22,249.13,249.13,0
4026,439,2025-08-22,249.13,249.13,0
4027,439,2025-10-10,249.13,232.22,16
4028,441,2025-10-29,176.89,37.15,125
4029,441,2025-07-28,176.89,176.89,0
4030,441,2025-08-24,176.89,176.89,0
4031,441,2025-11-15,176.89,156.52,49
4032,441,2025-10-27,176.89,176.89,0
4033,441,2025-11-28,176.89,176.89,0
4034,441,2025-12-28,176.89,176.89,0
4035,443,2024-01-23,377.7,377.7,0
4036,443,2024-02-28,377.7,377.7,0
4037,443,2024-03-25,377.7,377.7,0
4038,443,2024-04-25,377.7,326.38,1
4039,444,2024-08-25,420.16,420.16,0
4040,444,2024-09-25,420.16,420.16,0
4041,444,2024-10-24,420.16,420.16,0
4042,444,2024-11-25,420.16,420.16,0
4043,444,2024-12-22,420.16,420.16,0
4044,444,2025-01-25,420.16,420.16,0
4045,444,2025-02-25,420.16,420.16,0
4046,444,2025-03-26,420.16,420.16,0
4047,444,2025-04-24,420.16,420.16,0
4048,444,2025-06-28,420.16,383.01,32
4049,444,2025-06-28,420.16,420.16,0
4050,444,2025-07-27,420.16,420.16,0
4051,444,2025-08-22,420.16,420.16,0
4052,444,2025-09-24,420.16,420.16,0
4053,444,2025-10-25,420.16,420.16,0
4054,444,2025-11-25,420.16,420.16,0
4055,444,2025-12-22,420.16,420.16,0
4056,445,2025-06-28,731.17,731.17,0
4057,445,2025-07-23,731.17,731.17,0
4058,445,2025-08-28,731.17,651.98,6
4059,445,2025-09-25,731.17,731.17,0
4060,445,2025-10-23,731.17,731.17,0
4061,445,2025-11-25,731.17,731.17,0
4062,445,2025-12-23,731.17,731.17,0
4063,446,2024-06-11,221.57,205.19,79
4064,446,2024-04-24,221.57,221.57,0
4065,446,2024-05-27,221.57,221.57,0
4066,446,2024-08-12,221.57,197.17,47
4067,446,2024-07-22,221.57,221.57,0
4068,446,2024-08-24,221.57,221.57,0
4069,446,2024-09-24,221.57,221.57,0
4070,446,2024-10-24,221.57,221.57,0
4071,446,2024-11-23,221.57,221.57,0
4072,446,2024-12-23,221.57,221.57,0
4073,446,2025-01-26,221.57,221.57,0
4074,446,2025-02-27,221.57,221.57,0
4075,446,2025-04-15,221.57,181.61,19
4076,446,2025-06-12,221.57,52.9,51
4077,446,2025-05-24,221.57,221.57,0
4078,446,2025-06-24,221.57,221.57,0
4079,446,2025-07-24,221.57,221.57,0
4080,446,2025-08-22,221.57,221.57,0
4081,446,2025-09-24,221.57,221.57,0
4082,446,2025-10-22,221.57,221.57,0
4083,446,2025-11-27,221.57,221.57,0
4084,446,2025-12-25,221.57,221.57,0
4085,447,2024-05-25,326.19,326.19,0
4086,447,2024-07-21,326.19,289.55,25
4087,447,2024-07-28,326.19,326.19,0
4088,447,2024-09-24,326.19,287.94,27
4089,447,2024-09-28,326.19,326.19,0
4090,447,2024-10-22,326.19,326.19,0
4091,447,2025-05-19,326.19,41.39,174
4092,447,2024-12-22,326.19,326.19,0
4093,447,2025-01-27,326.19,326.19,0
4094,447,2025-02-23,326.19,326.19,0
4095,447,2025-03-24,326.19,326.19,0
4096,447,2025-04-28,326.19,326.19,0
4097,447,2025-08-30,326.19,50.26,100
4098,447,2025-06-25,326.19,326.19,0
4099,447,2025-07-23,326.19,326.19,0
4100,447,2025-08-24,326.19,326.19,0
4101,447,2025-09-22,326.19,326.19,0
4102,447,2025-10-24,326.19,326.19,0
4103,447,2025-11-26,326.19,326.19,0
4104,447,2025-12-26,326.19,326.19,0
4105,448,2025-12-26,128.61,128.61,0
4106,449,2025-05-27,1390.4,1390.4,0
4107,449,2025-06-24,1390.4,1390.4,0
4108,449,2025-07-24,1390.4,1390.4,0
4109,449,2025-08-26,1390.4,1390.4,0
4110,449,2025-09-26,1390.4,1390.4,0
4111,449,2025-10-25,1390.4,1390.4,0
4112,449,2025-11-27,1390.4,1390.4,0
4113,449,2025-12-28,1390.4,1390.4,0
4114,450,2025-05-23,143.31,143.31,0
4115,450,2025-06-24,143.31,143.31,0
4116,450,2025-07-25,143.31,143.31,0
4117,450,2025-09-21,143.31,129.73,25
4118,450,2026-02-03,143.31,45.18,132
4119,450,2025-10-26,143.31,143.31,0
4120,450,2025-11-24,143.31,143.31,0
4121,450,2025-12-27,143.31,143.31,0
4122,451,2025-02-25,373.15,373.15,0
4123,451,2025-03-26,373.15,373.15,0
4124,451,2025-04-23,373.15,373.15,0
4125,451,2025-06-28,373.15,368.41,33
4126,451,2025-06-25,373.15,373.15,0
4127,451,2025-07-22,373.15,373.15,0
4128,451,2025-08-27,373.15,373.15,0
4129,451,2025-09-22,373.15,373.15,0
4130,451,2025-10-22,373.15,373.15,0
4131,451,2025-11-27,373.15,373.15,0
4132,451,2025-12-22,373.15,373.15,0
4133,452,2025-05-02,83.6,5.43,68
4134,452,2025-03-24,83.6,83.6,0
4135,452,2025-04-24,83.6,83.6,0
4136,452,2025-08-23,83.6,83.44,88
4137,452,2025-06-26,83.6,83.6,0
4138,452,2025-07-23,83.6,83.6,0
4139,452,2025-08-26,83.6,83.6,0
4140,452,2025-09-22,83.6,83.6,0
4141,452,2025-10-24,83.6,83.6,0
4142,452,2026-02-18,83.6,12.4,82
4143,452,2025-12-25,83.6,83.6,0
4144,453,2024-12-24,213.75,213.75,0
4145,453,2025-01-27,213.75,213.75,0
4146,453,2025-02-23,213.75,213.75,0
4147,453,2025-03-23,213.75,213.75,0
4148,453,2025-04-22,213.75,213.75,0
4149,453,2025-06-24,213.75,184.88,33
4150,453,2025-06-24,213.75,213.75,0
4151,453,2025-07-24,213.75,213.75,0
4152,453,2025-08-25,213.75,213.75,0
4153,453,2025-09-26,213.75,213.75,0
4154,453,2025-10-24,213.75,213.75,0
4155,453,2025-11-25,213.75,213.75,0
4156,453,2025-12-22,213.75,213.75,0
4157,456,2024-02-23,441.06,441.06,0
4158,456,2024-03-28,441.06,441.06,0
4159,456,2024-04-24,441.06,441.06,0
4160,456,2024-05-28,441.06,441.06,0
4161,456,2024-06-22,441.06,441.06,0
4162,456,2024-07-22,441.06,441.06,0
4163,456,2024-11-07,441.06,390.39,72
4164,456,2024-09-28,441.06,441.06,0
4165,456,2024-10-25,441.06,441.06,0
4166,456,2024-11-26,441.06,441.06,0
4167,456,2024-12-28,441.06,441.06,0
4168,456,2025-01-22,441.06,441.06,0
4169,456,2025-02-22,441.06,441.06,0
4170,456,2025-03-22,441.06,441.06,0
4171,456,2025-04-28,441.06,441.06,0
4172,456,2025-07-17,441.06,399.34,54
4173,456,2025-06-24,441.06,441.06,0
4174,456,2025-07-22,441.06,441.06,0
4175,456,2025-08-25,441.06,441.06,0
4176,456,2025-09-27,441.06,441.06,0
4177,456,2026-03-27,441.06,131.8,152
4178,456,2025-11-24,441.06,441.06,0
4179,456,2025-12-24,441.06,441.06,0
4180,458,2025-05-27,295.65,295.65,0
4181,458,2025-06-28,295.65,295.65,0
4182,458,2025-07-24,295.65,295.65,0
4183,458,2025-08-26,295.65,295.65,0
4184,458,2025-09-26,295.65,295.65,0
4185,458,2025-10-26,295.65,295.65,0
4186,458,2025-11-24,295.65,295.65,0
4187,458,2025-12-23,295.65,295.65,0
4188,459,2025-06-23,412.54,412.54,0
4189,459,2025-07-22,412.54,412.54,0
4190,459,2025-09-23,412.54,389.69,28
4191,459,2025-09-23,412.54,412.54,0
4192,459,2025-10-26,412.54,412.54,0
4193,459,2025-11-26,412.54,412.54,0
4194,459,2025-12-28,412.54,412.54,0
4195,460,2024-08-25,304.61,304.61,0
4196,460,2024-09-23,304.61,304.61,0
4197,460,2024-10-26,304.61,304.61,0
4198,460,2024-11-24,304.61,304.61,0
4199,460,2024-12-26,304.61,304.61,0
4200,460,2025-01-27,304.61,304.61,0
4201,460,2025-02-27,304.61,304.61,0
4202,460,2025-03-27,304.61,304.61,0
4203,460,2025-04-28,304.61,304.61,0
4204,460,2025-08-17,304.61,77.0,87
4205,460,2025-06-22,304.61,304.61,0
4206,460,2025-07-25,304.61,304.61,0
4207,460,2025-08-22,304.61,304.61,0
4208,460,2025-10-27,304.61,254.39,33
4209,460,2025-10-24,304.61,304.61,0
4210,460,2025-11-26,304.61,304.61,0
4211,460,2025-12-22,304.61,304.61,0
4212,462,2025-06-27,216.52,216.52,0
4213,462,2025-07-23,216.52,216.52,0
4214,462,2025-08-27,216.52,216.52,0
4215,462,2025-09-27,216.52,216.52,0
4216,462,2025-10-27,216.52,216.52,0
4217,462,2025-11-28,216.52,216.52,0
4218,462,2025-12-26,216.52,216.52,0
4219,463,2024-09-27,286.23,286.23,0
4220,463,2024-10-27,286.23,284.44,1
4221,463,2025-03-19,286.23,87.75,116
4222,463,2024-12-28,286.23,286.23,0
4223,463,2025-01-26,286.23,286.23,0
4224,463,2025-02-22,286.23,286.23,0
4225,463,2025-03-22,286.23,286.23,0
4226,463,2025-04-22,286.23,286.23,0
4227,463,2025-05-23,286.23,286.23,0
4228,463,2025-06-27,286.23,286.23,0
4229,463,2025-07-27,286.23,286.23,0
4230,463,2025-08-25,286.23,286.23,0
4231,463,2025-09-24,286.23,286.23,0
4232,464,2024-08-24,1530.78,1530.78,0
4233,464,2024-09-27,1530.78,1530.78,0
4234,464,2024-10-23,1530.78,1530.78,0
4235,464,2024-11-25,1530.78,1530.78,0
4236,464,2024-12-27,1530.78,1530.78,0
4237,464,2025-01-27,1530.78,1530.78,0
4238,464,2025-02-26,1530.78,1530.78,0
4239,464,2025-03-25,1530.78,1530.78,0
4240,464,2025-06-14,1530.78,1444.49,53
4241,464,2025-05-27,1530.78,1530.78,0
4242,464,2025-06-28,1530.78,1530.78,0
4243,464,2025-07-25,1530.78,1530.78,0
4244,464,2025-08-22,1530.78,1530.78,0
4245,464,2026-01-12,1530.78,206.52,106
4246,464,2025-10-26,1530.78,1530.78,0
4247,464,2025-11-22,1530.78,1530.78,0
4248,464,2025-12-22,1530.78,1530.78,0
4249,465,2025-07-23,235.59,235.59,0
4250,465,2025-11-03,235.59,199.26,73
4251,465,2025-09-25,235.59,235.59,0
4252,465,2025-10-22,235.59,235.59,0
4253,465,2025-11-23,235.59,235.59,0
4254,465,2025-12-22,235.59,235.59,0
4255,466,2025-02-17,1258.5,1172.97,20
4256,466,2025-02-24,1258.5,1258.5,0
4257,466,2025-03-22,1258.5,1258.5,0
4258,466,2025-10-23,1258.5,192.26,178
4259,466,2025-05-24,1258.5,1258.5,0
4260,466,2025-06-25,1258.5,1258.5,0
4261,466,2025-10-11,1258.5,185.83,80
4262,466,2025-08-22,1258.5,1258.5,0
4263,466,2025-09-22,1258.5,1258.5,0
4264,466,2025-10-28,1258.5,1258.5,0
4265,466,2025-11-22,1258.5,1258.5,0
4266,466,2025-12-25,1258.5,1258.5,0
4267,467,2025-12-23,714.97,714.97,0
4268,468,2025-10-23,1480.21,1480.21,0
4269,468,2025-11-22,1480.21,1480.21,0
4270,468,2025-12-28,1480.21,1480.21,0
4271,469,2025-03-11,114.74,32.49,138
4272,469,2024-11-24,114.74,114.74,0
4273,469,2024-12-26,114.74,114.74,0
4274,469,2025-01-24,114.74,114.74,0
4275,469,2025-02-24,114.74,114.74,0
4276,469,2025-03-25,114.74,114.74,0
4277,469,2025-07-21,114.74,43.87,90
4278,469,2025-05-23,114.74,114.74,0
4279,469,2025-06-27,114.74,114.74,0
4280,469,2025-07-28,114.74,114.74,0
4281,469,2025-08-26,114.74,114.74,0
4282,469,2025-09-23,114.74,114.74,0
4283,469,2025-10-23,114.74,114.74,0
4284,469,2025-11-24,114.74,114.74,0
4285,469,2025-12-25,114.74,114.74,0
4286,470,2025-12-11,367.83,344.01,45
4287,470,2025-11-26,367.83,367.83,0
4288,470,2025-12-25,367.83,367.83,0
4289,471,2024-01-27,1449.19,1449.19,0
4290,471,2024-02-22,1449.19,1449.19,0
4291,471,2024-03-27,1449.19,1449.19,0
4292,471,2024-04-26,1449.19,1449.19,0
4293,471,2024-05-24,1449.19,1449.19,0
4294,471,2024-06-22,1449.19,1449.19,0
4295,471,2024-07-23,1449.19,1449.19,0
4296,471,2024-08-24,1449.19,1449.19,0
4297,471,2024-09-25,1449.19,1449.19,0
4298,471,2024-10-26,1449.19,1449.19,0
4299,471,2024-11-27,1449.19,1449.19,0
4300,471,2024-12-27,1449.19,1449.19,0
4301,471,2025-01-25,1449.19,1449.19,0
4302,471,2025-02-26,1449.19,1449.19,0
4303,471,2025-03-27,1449.19,1449.19,0
4304,471,2025-04-24,1449.19,1449.19,0
4305,471,2025-09-22,1449.19,168.59,117
4306,471,2025-12-03,1449.19,265.98,162
4307,471,2025-07-25,1449.19,1449.19,0
4308,471,2025-08-24,1449.19,1449.19,0
4309,471,2025-09-28,1449.19,1449.19,0
4310,471,2025-10-22,1449.19,1449.19,0
4311,471,2025-11-25,1449.19,1449.19,0
4312,471,2025-12-26,1449.19,1449.19,0
4313,472,2025-06-23,210.12,210.12,0
4314,472,2025-07-26,210.12,210.12,0
4315,472,2025-08-24,210.12,210.12,0
4316,472,2025-09-26,210.12,210.12,0
4317,472,2025-10-27,210.12,210.12,0
4318,472,2025-11-27,210.12,210.12,0
4319,472,2025-12-24,210.12,210.12,0
4320,473,2025-06-27,88.3,88.3,0
4321,473,2025-07-23,88.3,88.3,0
4322,473,2025-08-25,88.3,88.3,0
4323,473,2026-03-01,88.3,28.56,156
4324,473,2025-10-24,88.3,88.3,0
4325,473,2026-05-03,88.3,5.84,159
4326,473,2025-12-23,88.3,88.3,0
4327,474,2025-05-23,198.35,198.35,0
4328,474,2025-06-25,198.35,198.35,0
4329,474,2025-07-30,198.35,187.16,6
4330,474,2025-08-25,198.35,198.35,0
4331,474,2025-09-25,198.35,198.35,0
4332,474,2025-10-23,198.35,198.35,0
4333,474,2025-11-25,198.35,198.35,0
4334,474,2025-12-27,198.35,198.35,0
4335,475,2025-04-24,286.39,286.39,0
4336,475,2025-05-28,286.39,286.39,0
4337,475,2025-06-28,286.39,286.39,0
4338,475,2025-07-25,286.39,286.39,0
4339,475,2025-08-23,286.39,286.39,0
4340,475,2025-09-24,286.39,286.39,0
4341,475,2025-10-24,286.39,286.39,0
4342,475,2025-11-28,286.39,286.39,0
4343,475,2025-12-23,286.39,286.39,0
4344,477,2025-05-25,213.78,213.78,0
4345,477,2025-06-26,213.78,213.78,0
4346,477,2025-07-26,213.78,213.78,0
4347,477,2025-08-25,213.78,213.78,0
4348,477,2025-09-24,213.78,213.78,0
4349,477,2025-10-28,213.78,213.78,0
4350,477,2025-12-19,213.78,200.63,23
4351,477,2025-12-24,213.78,213.78,0
4352,478,2025-05-24,727.78,727.78,0
4353,478,2025-12-05,727.78,117.12,162
4354,478,2025-07-22,727.78,727.78,0
4355,478,2025-08-22,727.78,727.78,0
4356,478,2025-09-26,727.78,727.78,0
4357,478,2025-10-25,727.78,727.78,0
4358,478,2025-11-28,727.78,727.78,0
4359,478,2025-12-26,727.78,727.78,0
4360,479,2025-09-28,164.49,164.49,0
4361,479,2025-10-26,164.49,164.49,0
4362,479,2025-11-23,164.49,164.49,0
4363,479,2025-12-23,164.49,164.49,0
4364,480,2025-01-23,236.1,236.1,0
4365,480,2025-02-25,236.1,236.1,0
4366,480,2025-03-26,236.1,236.1,0
4367,480,2025-04-22,236.1,236.1,0
4368,480,2025-05-27,236.1,236.1,0
4369,480,2025-08-25,236.1,20.97,58
4370,480,2025-07-24,236.1,236.1,0
4371,480,2025-08-27,236.1,236.1,0
4372,480,2025-09-26,236.1,236.1,0
4373,480,2025-10-25,236.1,236.1,0
4374,480,2025-11-26,236.1,236.1,0
4375,480,2025-12-28,236.1,236.1,0
4376,481,2024-09-25,662.7,662.7,0
4377,481,2024-10-26,662.7,662.7,0
4378,481,2024-11-27,662.7,662.7,0
4379,481,2025-01-10,662.7,556.26,13
4380,481,2025-01-28,662.7,662.7,0
4381,481,2025-02-26,662.7,662.7,0
4382,481,2025-03-24,662.7,662.7,0
4383,481,2025-04-27,662.7,662.7,0
4384,481,2025-05-26,662.7,662.7,0
4385,481,2025-06-22,662.7,662.7,0
4386,481,2025-07-28,662.7,662.7,0
4387,481,2025-08-26,662.7,662.7,0
4388,481,2025-09-25,662.7,662.7,0
4389,481,2025-10-27,662.7,662.7,0
4390,481,2025-11-27,662.7,662.7,0
4391,481,2025-12-25,662.7,662.7,0
4392,482,2025-05-24,487.46,487.46,0
4393,482,2025-06-26,487.46,487.46,0
4394,482,2025-07-23,487.46,487.46,0
4395,482,2025-08-28,487.46,487.46,0
4396,482,2025-09-28,487.46,487.46,0
4397,482,2025-10-23,487.46,487.46,0
4398,482,2025-11-22,487.46,487.46,0
4399,482,2025-12-24,487.46,487.46,0
4400,483,2024-11-25,166.98,166.98,0
4401,483,2024-12-27,166.98,166.98,0
4402,483,2025-01-27,166.98,166.98,0
4403,483,2025-02-23,166.98,166.98,0
4404,483,2025-04-13,166.98,160.21,16
4405,483,2025-04-24,166.98,166.98,0
4406,483,2025-05-26,166.98,166.98,0
4407,483,2025-06-23,166.98,166.98,0
4408,483,2025-08-20,166.98,155.16,24
4409,483,2025-10-16,166.98,5.29,51
4410,483,2025-11-25,166.98,148.82,62
4411,483,2025-10-26,166.98,166.98,0
4412,483,2026-02-16,166.98,151.33,83
4413,483,2025-12-22,166.98,166.98,0
4414,484,2025-03-22,585.86,585.86,0
4415,484,2025-04-23,585.86,585.86,0
4416,484,2025-05-24,585.86,585.86,0
4417,484,2025-06-22,585.86,585.86,0
4418,484,2025-07-24,585.86,585.86,0
4419,484,2025-08-26,585.86,585.86,0
4420,484,2025-09-23,585.86,585.86,0
4421,484,2025-10-28,585.86,507.01,3
4422,484,2025-11-27,585.86,585.86,0
4423,484,2025-12-22,585.86,585.86,0
4424,486,2026-03-10,859.31,747.47,73
4425,487,2025-08-21,278.42,30.83,88
4426,487,2025-06-26,278.42,278.42,0
4427,487,2025-08-13,278.42,259.37,19
4428,487,2025-08-24,278.42,278.42,0
4429,487,2025-10-14,278.42,249.92,18
4430,487,2025-10-26,278.42,278.42,0
4431,487,2025-11-28,278.42,278.42,0
4432,487,2025-12-26,278.42,278.42,0
4433,488,2025-05-28,390.96,390.96,0
4434,488,2025-06-27,390.96,390.96,0
4435,488,2025-07-25,390.96,390.96,0
4436,488,2025-08-25,390.96,390.96,0
4437,488,2025-09-23,390.96,390.96,0
4438,488,2025-10-26,390.96,390.96,0
4439,488,2025-12-11,390.96,351.0,15
4440,488,2025-12-26,390.96,390.96,0
4441,489,2024-01-23,660.78,660.78,0
4442,489,2024-02-22,660.78,660.78,0
4443,489,2024-03-26,660.78,660.78,0
