snapshot_date,customer_id,account_balance,total_loan_balance,credit_score,risk_category
2024-11-01,3982,1515.49,0.0,758,Very Low Risk
2024-11-01,3984,11680.63,0.0,760,Very Low Risk
2024-11-01,3985,524.05,0.0,588,Medium Risk
2024-11-01,3986,6297.89,37666.06,652,Low Risk
2024-11-01,3987,1214.75,27345.47,767,Very Low Risk
2024-11-01,3988,343.28,0.0,642,Medium Risk
2024-11-01,3989,2206.08,0.0,668,Low Risk
2024-11-01,3990,16826.25,116547.38,827,Very Low Risk
2024-11-01,3993,157.4,0.0,648,Medium Risk
2024-11-01,3996,2378.45,0.0,731,Low Risk
2024-11-01,3998,19149.85,15071.79,617,Medium Risk
2024-11-01,4000,12853.71,5296.06,737,Low Risk
2024-11-01,4001,8812.33,0.0,653,Low Risk
2024-11-01,4003,750.88,2017.57,702,Low Risk
2024-11-01,4004,21164.68,9188.64,830,Very Low Risk
2024-11-01,4007,323.52,0.0,560,Medium Risk
2024-11-01,4009,4854.96,11237.05,643,Medium Risk
2024-11-01,4010,7358.07,6169.85,683,Low Risk
2024-11-01,4011,1488.26,3463.05,583,Medium Risk
2024-11-01,4012,6655.24,4160.05,827,Very Low Risk
2024-11-01,4013,2994.55,0.0,697,Low Risk
2024-11-01,4016,577.11,2070.0,737,Low Risk
2024-11-01,4018,369.4,935.82,599,Medium Risk
2024-11-01,4025,6037.85,0.0,683,Low Risk
2024-11-01,4026,31980.16,13626.33,850,Very Low Risk
2024-11-01,4027,627.94,0.0,539,High Risk
2024-11-01,4028,3434.03,24893.62,850,Very Low Risk
2024-11-01,4029,22928.75,0.0,845,Very Low Risk
2024-11-01,4030,9977.02,0.0,676,Low Risk
2024-11-01,4031,31936.99,49173.65,850,Very Low Risk
2024-11-01,4035,1712.56,0.0,529,High Risk
2024-11-01,4037,2916.55,0.0,707,Low Risk
2024-11-01,4038,26707.61,0.0,777,Very Low Risk
2024-11-01,4040,2566.3,0.0,731,Low Risk
2024-11-01,4042,15176.64,67437.56,699,Low Risk
2024-11-01,4043,1695.43,1288.33,640,Medium Risk
2024-11-01,4044,29845.39,0.0,782,Very Low Risk
2024-11-01,4047,1280.06,0.0,582,Medium Risk
2024-11-01,4048,651.66,2621.22,689,Low Risk
2024-11-01,4049,2284.13,0.0,614,Medium Risk
2024-11-01,4050,6104.01,54358.77,791,Very Low Risk
2024-11-01,4052,5435.67,13623.48,746,Low Risk
2024-11-01,4055,1414.03,15552.56,580,Medium Risk
2024-11-01,4056,14216.37,0.0,807,Very Low Risk
2024-11-01,4059,22413.42,0.0,776,Very Low Risk
2024-11-01,4061,2420.96,0.0,662,Low Risk
2024-11-01,4064,7040.99,0.0,770,Very Low Risk
2024-11-01,4065,4296.61,5186.72,674,Low Risk
2024-11-01,4067,2829.11,9227.52,693,Low Risk
2024-11-01,4069,3122.69,716.04,646,Medium Risk
2024-11-01,4072,21291.15,0.0,776,Very Low Risk
2024-11-01,4074,2668.9,0.0,588,Medium Risk
2024-11-01,4075,1613.34,4000.23,560,Medium Risk
2024-11-01,4078,1249.54,0.0,637,Medium Risk
2024-11-01,4081,6078.21,0.0,765,Very Low Risk
2024-11-01,4083,2388.82,7177.29,777,Very Low Risk
2024-11-01,4085,676.23,101.95,730,Low Risk
2024-11-01,4087,4852.65,0.0,681,Low Risk
2024-11-01,4095,5013.51,0.0,684,Low Risk
2024-11-01,4096,2153.9,0.0,709,Low Risk
2024-11-01,4097,13291.35,70120.37,850,Very Low Risk
2024-11-01,4099,5887.53,0.0,712,Low Risk
2024-11-01,4100,1042.68,0.0,707,Low Risk
2024-11-01,4102,1822.22,14392.73,672,Low Risk
2024-11-01,4103,2529.88,4105.56,584,Medium Risk
2024-11-01,4106,945.56,0.0,618,Medium Risk
2024-11-01,4107,31260.55,0.0,775,Very Low Risk
2024-11-01,4109,3530.54,1796.52,765,Very Low Risk
2024-11-01,4111,4798.78,6616.45,794,Very Low Risk
2024-11-01,4113,9286.74,54474.13,790,Very Low Risk
2024-11-01,4115,2168.08,10003.41,707,Low Risk
2024-11-01,4116,2687.24,0.0,632,Medium Risk
2024-11-01,4118,2625.46,9195.25,730,Low Risk
2024-11-01,4119,815.69,0.0,632,Medium Risk
2024-11-01,4122,16343.07,8183.37,768,Very Low Risk
2024-11-01,4126,1196.68,0.0,609,Medium Risk
2024-11-01,4127,2338.99,4697.59,799,Very Low Risk
2024-11-01,4129,15023.81,44910.41,835,Very Low Risk
2024-11-01,4130,3036.95,8177.57,811,Very Low Risk
2024-11-01,4132,1697.41,367.8,537,High Risk
2024-11-01,4136,7915.83,0.0,624,Medium Risk
2024-11-01,4139,1171.33,1446.25,722,Low Risk
2024-11-01,4140,8287.52,9802.9,772,Very Low Risk
2024-11-01,4141,1977.71,0.0,674,Low Risk
2024-11-01,4143,751.74,1222.42,622,Medium Risk
2024-11-01,4144,1034.23,359.24,661,Low Risk
2024-11-01,4145,2389.05,4184.08,807,Very Low Risk
2024-11-01,4147,7572.51,0.0,771,Very Low Risk
2024-11-01,4148,957.6,2468.92,715,Low Risk
2024-11-01,4150,3175.24,0.0,673,Low Risk
2024-11-01,4151,2770.34,0.0,539,High Risk
2024-11-01,4154,10082.08,10154.58,656,Low Risk
2024-11-01,4159,1048.04,0.0,574,Medium Risk
2024-11-01,4164,5765.15,0.0,674,Low Risk
2024-11-01,4165,1945.26,21945.53,612,Medium Risk
2024-11-01,4168,5318.2,0.0,711,Low Risk
2024-11-01,4169,22075.7,34332.61,695,Low Risk
2024-11-01,4171,1206.35,11429.87,818,Very Low Risk
2024-11-01,4178,6517.16,3422.98,626,Medium Risk
2024-11-01,4180,16519.54,4057.52,850,Very Low Risk
2024-11-01,4181,1835.34,0.0,542,High Risk
2024-11-01,4182,718.1,3328.22,639,Medium Risk
2024-11-01,4184,2698.52,5566.28,635,Medium Risk
2024-11-01,4186,12071.79,0.0,766,Very Low Risk
2024-11-01,4188,2236.82,0.0,724,Low Risk
2024-11-01,4189,6974.71,0.0,682,Low Risk
2024-11-01,4195,1224.24,6899.29,639,Medium Risk
2024-11-01,4197,677.74,0.0,633,Medium Risk
2024-11-01,4198,13237.2,0.0,639,Medium Risk
2024-11-01,4200,1378.58,0.0,595,Medium Risk
2024-11-01,4202,1186.55,13677.2,606,Medium Risk
2024-11-01,4204,1020.14,3324.1,717,Low Risk
2024-11-01,4205,48320.41,74636.9,850,Very Low Risk
2024-11-01,4209,4006.25,0.0,711,Low Risk
2024-11-01,4212,603.99,0.0,706,Low Risk
2024-11-01,4215,1224.4,2244.48,784,Very Low Risk
2024-11-01,4216,14626.18,6389.2,749,Low Risk
2024-11-01,4217,7668.14,8810.86,706,Low Risk
2024-11-01,4218,1493.89,0.0,440,Very High Risk
2024-11-01,4219,23992.42,5208.5,709,Low Risk
2024-11-01,4220,212.64,0.0,544,High Risk
2024-11-01,4221,6418.59,0.0,727,Low Risk
2024-11-01,4223,1141.25,0.0,572,Medium Risk
2024-11-01,4224,2040.45,7227.35,644,Medium Risk
2024-11-01,4225,4245.06,6401.05,635,Medium Risk
2024-11-01,4226,543.51,6771.56,672,Low Risk
2024-11-01,4227,634.32,0.0,589,Medium Risk
2024-11-01,4228,1406.73,0.0,638,Medium Risk
2024-11-01,4229,2007.78,0.0,699,Low Risk
2024-11-01,4230,1658.76,0.0,643,Medium Risk
2024-11-01,4235,2844.95,0.0,652,Low Risk
2024-11-01,4246,1113.75,0.0,673,Low Risk
2024-11-01,4247,1191.11,0.0,657,Low Risk
2024-11-01,4248,3079.95,0.0,675,Low Risk
2024-11-01,4249,33549.0,0.0,663,Low Risk
2024-11-01,4250,4323.87,0.0,678,Low Risk
2024-11-01,4251,5300.43,0.0,643,Medium Risk
2024-11-01,4253,3169.74,0.0,753,Very Low Risk
2024-11-01,4255,926.27,0.0,632,Medium Risk
2024-11-01,4257,2493.6,0.0,591,Medium Risk
2024-11-01,4259,2513.62,0.0,691,Low Risk
2024-11-01,4260,6909.43,4126.86,739,Low Risk
2024-11-01,4261,1003.04,0.0,649,Medium Risk
2024-11-01,4262,3463.4,20759.98,803,Very Low Risk
2024-11-01,4263,2917.88,0.0,794,Very Low Risk
2024-11-01,4265,967.54,0.0,716,Low Risk
2024-11-01,4266,930.97,0.0,684,Low Risk
2024-11-01,4267,1118.99,0.0,684,Low Risk
2024-11-01,4270,2176.01,16485.6,559,Medium Risk
2024-11-01,4271,37086.21,0.0,729,Low Risk
2024-11-01,4275,10653.68,0.0,698,Low Risk
2024-11-01,4278,10785.43,5746.9,577,Medium Risk
2024-11-01,4279,16590.0,17607.27,850,Very Low Risk
2024-11-01,4281,915.18,0.0,613,Medium Risk
2024-11-01,4282,1560.97,335.2,757,Very Low Risk
2024-11-01,4284,488.17,0.0,593,Medium Risk
2024-11-01,4285,3110.35,7745.49,715,Low Risk
2024-11-01,4286,1874.15,2591.67,608,Medium Risk
2024-11-01,4287,2538.61,0.0,682,Low Risk
2024-11-01,4289,9829.5,34681.32,792,Very Low Risk
2024-11-01,4292,1417.04,0.0,681,Low Risk
2024-11-01,4293,12698.5,768.58,520,High Risk
2024-11-01,4295,3180.36,18459.51,751,Very Low Risk
2024-11-01,4296,2286.02,0.0,674,Low Risk
2024-11-01,4297,1273.41,0.0,625,Medium Risk
2024-11-01,4298,1348.92,0.0,678,Low Risk
2024-11-01,4299,399.72,0.0,493,High Risk
2024-11-01,4300,4793.29,0.0,663,Low Risk
2024-11-01,4301,18303.67,0.0,694,Low Risk
2024-11-01,4304,1854.14,0.0,559,Medium Risk
2024-11-01,4306,7083.96,7201.61,850,Very Low Risk
2024-11-01,4309,663.64,5737.17,587,Medium Risk
2024-11-01,4310,4229.42,66274.29,747,Low Risk
2024-11-01,4313,2334.65,0.0,701,Low Risk
2024-11-01,4314,2620.96,0.0,679,Low Risk
2024-11-01,4315,1032.79,4562.73,624,Medium Risk
2024-11-01,4316,1932.91,2767.0,776,Very Low Risk
2024-11-01,4317,34373.8,0.0,650,Low Risk
2024-11-01,4319,1546.08,0.0,586,Medium Risk
2024-11-01,4323,958.86,2340.95,621,Medium Risk
2024-11-01,4332,2570.6,6933.98,650,Low Risk
2024-11-01,4333,2285.14,2947.44,735,Low Risk
2024-11-01,4334,3260.07,4238.75,545,High Risk
2024-11-01,4336,14575.32,45822.36,738,Low Risk
2024-11-01,4342,1093.03,791.79,732,Low Risk
2024-11-01,4344,1089.23,1019.73,625,Medium Risk
2024-11-01,4346,19582.48,0.0,734,Low Risk
2024-11-01,4347,18460.52,135765.41,647,Medium Risk
2024-11-01,4351,2534.63,0.0,637,Medium Risk
2024-11-01,4353,1082.78,0.0,628,Medium Risk
2024-11-01,4356,5174.67,6394.45,783,Very Low Risk
2024-11-01,4358,1680.05,0.0,599,Medium Risk
2024-11-01,4360,6059.44,2471.85,549,High Risk
2024-11-01,4362,14120.87,33031.06,682,Low Risk
2024-11-01,4363,770.1,0.0,483,High Risk
2024-11-01,4364,6651.03,0.0,535,High Risk
2024-11-01,4366,1539.11,0.0,740,Low Risk
2024-11-01,4367,4005.46,0.0,639,Medium Risk
2024-11-01,4369,1786.01,3172.67,669,Low Risk
2024-11-01,4370,1405.15,0.0,677,Low Risk
2024-11-01,4373,694.66,738.0,525,High Risk
2024-11-01,4375,1508.01,0.0,684,Low Risk
2024-11-01,4379,2528.73,0.0,676,Low Risk
2024-11-01,4380,94.22,0.0,626,Medium Risk
2024-11-01,4385,1212.35,4461.95,300,Very High Risk
2024-11-01,4386,1513.13,0.0,735,Low Risk
2024-11-01,4387,1380.38,0.0,681,Low Risk
2024-11-01,4388,7295.83,11240.18,525,High Risk
2024-11-01,4389,481.31,0.0,621,Medium Risk
2024-11-01,4390,944.95,0.0,715,Low Risk
2024-11-01,4391,10853.83,15261.01,850,Very Low Risk
2024-11-01,4392,6696.08,8348.63,603,Medium Risk
2024-11-01,4395,3413.8,0.0,751,Very Low Risk
2024-11-01,4400,1922.1,0.0,743,Low Risk
2024-11-01,4403,2170.47,7751.13,820,Very Low Risk
2024-11-01,4406,8355.13,0.0,598,Medium Risk
2024-11-01,4407,6549.73,0.0,844,Very Low Risk
2024-11-01,4413,7625.24,13634.7,824,Very Low Risk
2024-11-01,4414,27865.78,0.0,699,Low Risk
2024-11-01,4418,641.48,0.0,640,Medium Risk
2024-11-01,4422,7190.54,0.0,635,Medium Risk
2024-11-01,4424,4984.29,0.0,651,Low Risk
2024-11-01,4425,1922.09,3790.05,790,Very Low Risk
2024-11-01,4426,4624.6,33998.01,686,Low Risk
2024-11-01,4427,17611.5,4956.1,612,Medium Risk
2024-11-01,4429,8478.84,33936.7,711,Low Risk
2024-11-01,4431,15637.7,0.0,786,Very Low Risk
2024-11-01,4434,1937.34,33439.66,709,Low Risk
2024-11-01,4435,7792.34,8420.57,718,Low Risk
2024-11-01,4436,1177.76,0.0,653,Low Risk
2024-11-01,4437,1152.16,0.0,663,Low Risk
2024-11-01,4438,2276.11,34496.46,649,Medium Risk
2024-11-01,4440,3097.62,0.0,712,Low Risk
2024-11-01,4443,1093.85,0.0,662,Low Risk
2024-11-01,4444,335.37,0.0,603,Medium Risk
2024-11-01,4445,348.84,0.0,614,Medium Risk
2024-11-01,4447,1652.72,12818.18,698,Low Risk
2024-11-01,4449,857.51,2219.51,490,High Risk
2024-11-01,4450,3602.45,10054.17,631,Medium Risk
2024-11-01,4451,943.64,0.0,584,Medium Risk
2024-11-01,4455,899.34,1971.72,587,Medium Risk
2024-11-01,4457,1882.69,7402.11,632,Medium Risk
2024-11-01,4460,16337.83,6203.95,583,Medium Risk
2024-11-01,4466,1230.32,6281.58,665,Low Risk
2024-11-01,4476,2827.03,0.0,673,Low Risk
2024-11-01,4477,3391.76,9855.73,702,Low Risk
2024-11-01,4478,1508.0,0.0,655,Low Risk
2024-11-01,4481,6334.85,5237.9,774,Very Low Risk
2024-11-01,4486,2611.57,81356.75,639,Medium Risk
2024-11-01,4487,18318.89,0.0,842,Very Low Risk
2024-11-01,4491,688.27,0.0,613,Medium Risk
2024-11-01,4493,1365.67,0.0,588,Medium Risk
2024-11-01,4494,1757.66,3994.29,703,Low Risk
2024-11-01,4496,11986.94,4349.11,695,Low Risk
2024-11-01,4497,14770.85,0.0,619,Medium Risk
2024-11-01,4499,2778.69,465.18,677,Low Risk
2024-11-01,4501,10543.95,5553.4,746,Low Risk
2024-11-01,4503,4904.34,0.0,571,Medium Risk
2024-11-01,4504,1613.47,1177.12,550,Medium Risk
2024-11-01,4506,635.33,3992.7,711,Low Risk
2024-11-01,4507,14303.15,55045.83,711,Low Risk
2024-11-01,4508,2651.24,0.0,774,Very Low Risk
2024-11-01,4509,1633.59,0.0,547,High Risk
2024-11-01,4510,3332.35,0.0,612,Medium Risk
2024-11-01,4511,10078.8,3455.25,746,Low Risk
2024-11-01,4512,947.19,0.0,669,Low Risk
2024-11-01,4513,19226.92,30713.67,545,High Risk
2024-11-01,4517,16969.81,11646.89,737,Low Risk
2024-11-01,4520,659.24,1867.63,624,Medium Risk
2024-11-01,4521,1161.88,0.0,656,Low Risk
2024-11-01,4523,2047.29,1598.93,360,Very High Risk
2024-11-01,4524,1435.01,4515.95,734,Low Risk
2024-11-01,4530,2227.58,0.0,625,Medium Risk
2024-11-01,4534,1097.47,0.0,684,Low Risk
2024-11-01,4535,22376.39,10937.7,850,Very Low Risk
2024-11-01,4542,1550.94,2066.31,628,Medium Risk
2024-11-01,4544,1317.53,0.0,671,Low Risk
2024-11-01,4546,12020.16,0.0,661,Low Risk
2024-11-01,4547,517.32,0.0,625,Medium Risk
2024-11-01,4548,1496.5,2250.36,701,Low Risk
2024-11-01,4550,888.29,0.0,480,High Risk
2024-11-01,4552,1373.45,6343.89,621,Medium Risk
2024-11-01,4554,9432.15,76380.36,761,Very Low Risk
2024-11-01,4558,1456.8,20698.17,631,Medium Risk
2024-11-01,4559,1003.95,6141.7,734,Low Risk
2024-11-01,4560,4759.6,8960.66,647,Medium Risk
2024-11-01,4561,2099.69,0.0,461,High Risk
2024-11-01,4564,855.07,0.0,588,Medium Risk
2024-11-01,4567,5429.4,56173.04,778,Very Low Risk
2024-11-01,4568,27596.0,13485.59,769,Very Low Risk
2024-11-01,4570,9322.73,0.0,833,Very Low Risk
2024-11-01,4571,3117.39,5060.11,685,Low Risk
2024-11-01,4573,16443.49,0.0,679,Low Risk
2024-11-01,4575,1561.58,0.0,815,Very Low Risk
2024-11-01,4578,3391.78,0.0,743,Low Risk
2024-11-01,4579,13183.36,0.0,827,Very Low Risk
2024-11-01,4580,1148.55,0.0,621,Medium Risk
2024-11-01,4581,2491.79,2915.92,732,Low Risk
2024-11-01,4583,12896.36,0.0,734,Low Risk
2024-11-01,4586,20524.63,20516.55,803,Very Low Risk
2024-11-01,4588,445.76,1461.26,582,Medium Risk
2024-11-01,4591,23048.79,70153.72,707,Low Risk
2024-11-01,4594,1113.45,0.0,779,Very Low Risk
2024-11-01,4595,3999.92,15947.15,705,Low Risk
2024-11-01,4597,2450.47,0.0,637,Medium Risk
2024-11-01,4598,2748.73,6105.16,611,Medium Risk
2024-11-01,4599,7346.62,0.0,681,Low Risk
2024-11-01,4602,1586.04,6413.18,540,High Risk
2024-11-01,4603,31375.58,49216.38,702,Low Risk
2024-11-01,4605,1217.9,0.0,571,Medium Risk
2024-11-01,4606,719.21,1705.42,656,Low Risk
2024-11-01,4607,1671.61,9012.75,577,Medium Risk
2024-11-01,4609,14816.86,26125.76,783,Very Low Risk
2024-11-01,4610,1395.5,0.0,621,Medium Risk
2024-11-01,4611,2931.28,0.0,630,Medium Risk
2024-11-01,4612,892.35,0.0,690,Low Risk
2024-11-01,4613,1507.11,1842.23,582,Medium Risk
2024-11-01,4614,4171.11,0.0,679,Low Risk
2024-11-01,4616,2498.38,7972.75,738,Low Risk
2024-11-01,4617,732.41,0.0,467,High Risk
2024-11-01,4618,2914.5,0.0,767,Very Low Risk
2024-11-01,4622,16061.09,0.0,732,Low Risk
2024-11-01,4626,6135.04,0.0,744,Low Risk
2024-11-01,4627,15405.19,0.0,850,Very Low Risk
2024-11-01,4629,1686.5,6577.16,635,Medium Risk
2024-11-01,4630,385.17,3188.15,699,Low Risk
2024-11-01,4636,2063.22,2301.02,728,Low Risk
2024-11-01,4637,1397.64,0.0,621,Medium Risk
2024-11-01,4639,18191.75,0.0,629,Medium Risk
2024-11-01,4640,582.43,0.0,674,Low Risk
2024-11-01,4641,1185.94,0.0,682,Low Risk
2024-11-01,4642,11715.55,19003.77,850,Very Low Risk
2024-11-01,4643,2981.44,6621.73,761,Very Low Risk
2024-11-01,4644,877.11,2042.63,672,Low Risk
2024-11-01,4646,891.34,0.0,714,Low Risk
2024-11-01,4647,3397.83,3403.06,615,Medium Risk
2024-11-01,4649,10737.2,0.0,682,Low Risk
2024-11-01,4650,1883.47,0.0,664,Low Risk
2024-11-01,4652,3091.09,3282.12,726,Low Risk
2024-11-01,4653,12709.43,0.0,764,Very Low Risk
2024-11-01,4657,10191.65,0.0,658,Low Risk
2024-11-01,4659,594.83,0.0,656,Low Risk
2024-11-01,4663,362.78,0.0,690,Low Risk
2024-11-01,4664,2248.45,6489.17,682,Low Risk
2024-11-01,4666,6548.32,29223.6,783,Very Low Risk
2024-11-01,4667,44607.09,93677.78,850,Very Low Risk
2024-11-01,4670,8187.34,0.0,831,Very Low Risk
2024-11-01,4671,734.32,0.0,646,Medium Risk
2024-11-01,4672,30519.72,0.0,735,Low Risk
2024-11-01,4678,8160.61,0.0,661,Low Risk
2024-11-01,4680,918.76,5923.74,565,Medium Risk
2024-11-01,4681,28718.23,93094.51,530,High Risk
2024-11-01,4686,2882.49,4801.15,705,Low Risk
2024-11-01,4687,3497.55,0.0,713,Low Risk
2024-11-01,4688,873.25,6010.25,589,Medium Risk
2024-11-01,4689,6685.59,12950.39,715,Low Risk
2024-11-01,4691,13025.59,13405.51,850,Very Low Risk
2024-11-01,4693,1159.92,0.0,632,Medium Risk
2024-11-01,4694,2701.02,0.0,676,Low Risk
2024-11-01,4698,6172.79,0.0,800,Very Low Risk
2024-11-01,4700,1348.18,3576.93,586,Medium Risk
2024-11-01,4701,8559.01,0.0,723,Low Risk
2024-11-01,4703,6360.13,6785.63,666,Low Risk
2024-11-01,4704,2768.1,1609.74,848,Very Low Risk
2024-11-01,4707,19414.07,67463.21,770,Very Low Risk
2024-11-01,4708,2308.81,11724.04,706,Low Risk
2024-11-01,4709,1991.36,0.0,641,Medium Risk
2024-11-01,4711,785.73,1168.49,682,Low Risk
2024-11-01,4713,3036.59,0.0,743,Low Risk
2024-11-01,4715,1257.18,3999.55,690,Low Risk
2024-11-01,4717,853.0,0.0,469,High Risk
2024-11-01,4718,3435.46,3052.37,757,Very Low Risk
2024-11-01,4720,7140.03,0.0,701,Low Risk
2024-11-01,4721,1559.09,0.0,649,Medium Risk
2024-11-01,4725,4301.73,5990.23,734,Low Risk
2024-11-01,4728,1754.57,8026.49,567,Medium Risk
2024-11-01,4730,912.36,2258.95,768,Very Low Risk
2024-11-01,4732,2896.3,0.0,763,Very Low Risk
2024-11-01,4735,1065.85,2655.67,556,Medium Risk
2024-11-01,4739,328.45,0.0,482,High Risk
2024-11-01,4741,2048.91,52661.05,730,Low Risk
2024-11-01,4742,531.81,0.0,474,High Risk
2024-11-01,4746,10457.51,0.0,765,Very Low Risk
2024-11-01,4748,5794.19,56879.04,792,Very Low Risk
2024-11-01,4751,7135.68,0.0,700,Low Risk
2024-11-01,4754,2904.74,9454.66,691,Low Risk
2024-11-01,4755,3379.75,0.0,687,Low Risk
2024-11-01,4757,23966.85,11059.37,850,Very Low Risk
2024-11-01,4758,3183.49,0.0,577,Medium Risk
2024-11-01,4760,2066.87,0.0,785,Very Low Risk
2024-11-01,4761,196.02,0.0,513,High Risk
2024-11-01,4763,3027.53,29247.24,574,Medium Risk
2024-11-01,4766,4217.89,0.0,627,Medium Risk
2024-11-01,4769,15530.1,67828.48,745,Low Risk
2024-11-01,4771,1315.03,2069.76,718,Low Risk
2024-11-01,4776,13553.36,64581.75,723,Low Risk
2024-11-01,4777,2445.05,0.0,764,Very Low Risk
2024-11-01,4779,1720.69,20919.68,685,Low Risk
2024-11-01,4781,1962.97,25727.79,739,Low Risk
2024-11-01,4782,340.4,0.0,628,Medium Risk
2024-11-01,4784,2220.86,5225.5,720,Low Risk
2024-11-01,4787,1392.75,4166.97,723,Low Risk
2024-11-01,4788,295.74,0.0,628,Medium Risk
2024-11-01,4789,6455.01,0.0,644,Medium Risk
2024-11-01,4791,19252.44,28586.0,745,Low Risk
2024-11-01,4793,5684.36,9581.69,570,Medium Risk
2024-11-01,4797,2287.66,2383.39,611,Medium Risk
2024-11-01,4800,12641.0,52992.48,833,Very Low Risk
2024-11-01,4802,16527.45,62423.16,816,Very Low Risk
2024-11-01,4804,3551.59,17532.57,770,Very Low Risk
2024-11-01,4806,745.14,0.0,622,Medium Risk
2024-11-01,4807,1472.38,8637.64,695,Low Risk
2024-11-01,4809,2022.37,24579.47,706,Low Risk
2024-11-01,4813,15544.93,61205.5,756,Very Low Risk
2024-11-01,4814,4743.3,11911.99,679,Low Risk
2024-11-01,4820,3729.13,0.0,721,Low Risk
2024-11-01,4823,309.88,0.0,470,High Risk
2024-11-01,4825,1059.8,0.0,621,Medium Risk
2024-11-01,4826,4698.83,0.0,645,Medium Risk
2024-11-01,4828,15697.23,0.0,850,Very Low Risk
2024-11-01,4829,692.14,6050.18,583,Medium Risk
2024-11-01,4834,1162.75,3690.97,460,High Risk
2024-11-01,4835,7539.6,0.0,640,Medium Risk
2024-11-01,4836,683.46,0.0,661,Low Risk
2024-11-01,4837,17086.93,0.0,611,Medium Risk
2024-11-01,4838,1626.94,1105.12,622,Medium Risk
2024-11-01,4841,3859.17,0.0,741,Low Risk
2024-11-01,4848,2446.55,0.0,684,Low Risk
2024-11-01,4849,2932.88,0.0,315,Very High Risk
2024-11-01,4851,112.97,0.0,629,Medium Risk
2024-11-01,4852,1601.52,0.0,537,High Risk
2024-11-01,4853,1419.62,4652.32,705,Low Risk
2024-11-01,4854,2938.86,7565.78,681,Low Risk
2024-11-01,4855,11484.93,36889.14,760,Very Low Risk
2024-11-01,4857,938.03,1724.93,700,Low Risk
2024-11-01,4859,8607.71,0.0,763,Very Low Risk
2024-11-01,4861,3611.99,0.0,694,Low Risk
2024-11-01,4862,952.66,1080.05,586,Medium Risk
2024-11-01,4866,733.91,0.0,621,Medium Risk
2024-11-01,4868,1282.69,3529.77,736,Low Risk
2024-11-01,4870,1571.25,2683.84,590,Medium Risk
2024-11-01,4871,139.91,0.0,466,High Risk
2024-11-01,4873,2857.87,0.0,654,Low Risk
2024-11-01,4876,2273.17,0.0,753,Very Low Risk
2024-11-01,4884,1877.83,2786.2,695,Low Risk
2024-11-01,4885,2947.27,31289.9,550,Medium Risk
2024-11-01,4887,1283.19,5058.37,698,Low Risk
2024-11-01,4888,4083.97,11954.53,792,Very Low Risk
2024-11-01,4889,6592.52,0.0,743,Low Risk
2024-11-01,4890,935.77,3660.5,654,Low Risk
2024-11-01,4893,9873.1,38004.82,625,Medium Risk
2024-11-01,4894,9019.34,3162.98,573,Medium Risk
2024-11-01,4897,130.1,0.0,533,High Risk
2024-11-01,4899,1890.13,0.0,573,Medium Risk
2024-11-01,4900,2857.29,0.0,786,Very Low Risk
2024-11-01,4901,5532.29,0.0,655,Low Risk
2024-11-01,4902,1046.2,0.0,694,Low Risk
2024-11-01,4903,2343.06,0.0,647,Medium Risk
2024-11-01,4905,1494.15,8238.89,735,Low Risk
2024-11-01,4908,1551.26,6301.52,660,Low Risk
2024-11-01,4909,5575.74,0.0,686,Low Risk
2024-11-01,4910,1073.27,0.0,610,Medium Risk
2024-11-01,4911,8847.96,9193.49,693,Low Risk
2024-11-01,4912,1007.08,0.0,594,Medium Risk
2024-11-01,4915,13050.68,0.0,648,Medium Risk
2024-11-01,4918,13080.19,24612.43,850,Very Low Risk
2024-11-01,4920,9986.56,0.0,560,Medium Risk
2024-11-01,4922,1868.77,1794.63,744,Low Risk
2024-11-01,4923,4436.48,0.0,653,Low Risk
2024-11-01,4924,9785.34,0.0,752,Very Low Risk
2024-11-01,4925,590.02,2133.1,612,Medium Risk
2024-11-01,4926,3019.76,7570.92,571,Medium Risk
2024-11-01,4929,5459.84,43419.16,746,Low Risk
2024-11-01,4930,6395.45,0.0,300,Very High Risk
2024-11-01,4931,740.13,0.0,469,High Risk
2024-11-01,4933,1223.85,1016.4,701,Low Risk
2024-11-01,4934,2215.99,0.0,656,Low Risk
2024-11-01,4935,1185.35,2451.58,615,Medium Risk
2024-11-01,4936,115.99,0.0,463,High Risk
2024-11-01,4937,11327.5,0.0,747,Low Risk
2024-11-01,4938,7606.8,12118.14,707,Low Risk
2024-11-01,4939,24836.25,241870.66,729,Low Risk
2024-11-01,4942,2055.58,5328.99,629,Medium Risk
2024-11-01,4946,3848.68,0.0,635,Medium Risk
2024-11-01,4948,9523.51,211.7,614,Medium Risk
2024-11-01,4949,1140.6,0.0,576,Medium Risk
2024-11-01,4951,12981.3,0.0,745,Low Risk
2024-11-01,4952,2739.45,0.0,730,Low Risk
2024-11-01,4953,39814.77,24512.49,820,Very Low Risk
2024-11-01,4966,2982.12,22639.92,826,Very Low Risk
2024-11-01,4968,16204.93,0.0,742,Low Risk
2024-11-01,4972,1976.7,967.6,657,Low Risk
2024-11-01,4975,1615.93,6168.21,736,Low Risk
2024-11-01,4977,13313.09,13105.84,705,Low Risk
2024-11-01,4978,2392.35,6995.91,716,Low Risk
2024-11-01,4980,3017.36,0.0,739,Low Risk
2024-11-01,4983,8875.13,0.0,848,Very Low Risk
2024-11-01,4989,17949.28,0.0,841,Very Low Risk
2024-11-01,4990,845.68,0.0,687,Low Risk
